OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,LAUNCH_YEAR,SITE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,OBJECT_ID,ORBIT_TYPE
STARLINK-34052,63874.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094L,LEO
STARLINK-34097,63903.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095P,LEO
STARLINK-34114,63905.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095R,LEO
STARLINK-34106,63907.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095T,LEO
STARLINK-34022,63866.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094C,LEO
STARLINK-34007,63868.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,570.0,LARGE,2025-094E,LEO
STARLINK-34059,63872.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094J,LEO
STARLINK-33863,63864.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094A,LEO
STARLINK-33979,63867.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094D,LEO
STARLINK-34013,63871.0,US,2025-05-10,2025.0,AFWTR,96.1,70.01,574.0,570.0,LARGE,2025-094H,LEO
STARLINK-33987,63873.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094K,LEO
STARLINK-34023,63875.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094M,LEO
STARLINK-34061,63876.0,US,2025-05-10,2025.0,AFWTR,93.95,70.0,470.0,465.0,LARGE,2025-094N,LEO
STARLINK-33778,63877.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094P,LEO
STARLINK-33812,63879.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,570.0,LARGE,2025-094R,LEO
STARLINK-33779,63880.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094S,LEO
STARLINK-33905,63881.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094T,LEO
STARLINK-33885,63886.0,US,2025-05-10,2025.0,AFWTR,96.1,70.01,574.0,570.0,LARGE,2025-094Y,LEO
STARLINK-33904,63887.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,570.0,LARGE,2025-094Z,LEO
STARLINK-34116,63890.0,US,2025-05-10,2025.0,AFETR,94.26,43.01,485.0,481.0,LARGE,2025-095A,LEO
STARLINK-33972,63893.0,US,2025-05-10,2025.0,AFETR,94.27,43.01,483.0,483.0,LARGE,2025-095D,LEO
STARLINK-33973,63894.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095E,LEO
STARLINK-34143,63896.0,US,2025-05-10,2025.0,AFETR,94.27,43.01,484.0,482.0,LARGE,2025-095G,LEO
STARLINK-34120,63898.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095J,LEO
STARLINK-34134,63899.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-095K,LEO
STARLINK-34118,63900.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-095L,LEO
STARLINK-34125,63901.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095M,LEO
STARLINK-34092,63904.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095Q,LEO
STARLINK-33770,63906.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095S,LEO
STARLINK-34071,63910.0,US,2025-05-10,2025.0,AFETR,94.27,43.01,485.0,481.0,LARGE,2025-095W,LEO
STARLINK-34038,63911.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,487.0,479.0,LARGE,2025-095X,LEO
STARLINK-34031,63912.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095Y,LEO
STARLINK-34070,63913.0,US,2025-05-10,2025.0,AFETR,94.26,43.0,483.0,483.0,LARGE,2025-095Z,LEO
STARLINK-34068,63914.0,US,2025-05-10,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-095AA,LEO
STARLINK-34076,63915.0,US,2025-05-10,2025.0,AFETR,94.27,43.01,484.0,482.0,LARGE,2025-095AB,LEO
STARLINK-33957,63897.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095H,LEO
STARLINK-33910,63916.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095AC,LEO
STARLINK-33968,63883.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094V,LEO
STARLINK-33943,63884.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,575.0,569.0,LARGE,2025-094W,LEO
STARLINK-34119,63895.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095F,LEO
STARLINK-33981,63888.0,US,2025-05-10,2025.0,AFWTR,96.11,70.0,574.0,570.0,LARGE,2025-094AA,LEO
STARLINK-33955,63902.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095N,LEO
STARLINK-34075,63917.0,US,2025-05-10,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-095AD,LEO
STARLINK-34002,63856.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093W,LEO
STARLINK-34041,63844.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093J,LEO
STARLINK-34053,63837.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093B,LEO
STARLINK-34042,63838.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-093C,LEO
STARLINK-34040,63839.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-093D,LEO
STARLINK-33990,63840.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-093E,LEO
STARLINK-34026,63842.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-093G,LEO
STARLINK-34011,63845.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093K,LEO
STARLINK-34009,63849.0,US,2025-05-07,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-093P,LEO
STARLINK-34032,63853.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-093T,LEO
STARLINK-34015,63854.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-093U,LEO
STARLINK-33821,63859.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-093Z,LEO
STARLINK-33896,63861.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,483.0,LARGE,2025-093AB,LEO
STARLINK-33878,63862.0,US,2025-05-07,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-093AC,LEO
STARLINK-33954,63863.0,US,2025-05-07,2025.0,AFETR,94.27,43.01,485.0,481.0,LARGE,2025-093AD,LEO
STARLINK-34056,63841.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093F,LEO
STARLINK-34010,63848.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093N,LEO
STARLINK-33969,63855.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093V,LEO
STARLINK-33976,63858.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093Y,LEO
STARLINK-33888,63860.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093AA,LEO
STARLINK-34018,63836.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093A,LEO
STARLINK-34044,63846.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093L,LEO
STARLINK-34037,63847.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093M,LEO
STARLINK-33958,63850.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093Q,LEO
STARLINK-33777,63843.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093H,LEO
STARLINK-33776,63851.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093R,LEO
STARLINK-33999,63857.0,US,2025-05-07,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-093X,LEO
STARLINK-33775,63852.0,US,2025-05-07,2025.0,AFETR,88.66,43.01,213.0,203.0,LARGE,2025-093S,LEO
STARLINK-33909,63804.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092A,LEO
STARLINK-34048,63816.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092N,LEO
STARLINK-33794,63820.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092S,LEO
STARLINK-34102,63806.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092C,LEO
STARLINK-34101,63812.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092J,LEO
STARLINK-34065,63813.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092K,LEO
STARLINK-33984,63830.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092AC,LEO
STARLINK-33959,63817.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092P,LEO
STARLINK-33903,63828.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092AA,LEO
STARLINK-34029,63805.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-092B,LEO
STARLINK-34109,63807.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-092D,LEO
STARLINK-34095,63809.0,US,2025-05-04,2025.0,AFETR,94.27,43.01,484.0,482.0,LARGE,2025-092F,LEO
STARLINK-34127,63810.0,US,2025-05-04,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-092G,LEO
STARLINK-34110,63811.0,US,2025-05-04,2025.0,AFETR,91.03,42.99,344.0,306.0,LARGE,2025-092H,LEO
STARLINK-34057,63814.0,US,2025-05-04,2025.0,AFETR,94.26,43.01,485.0,481.0,LARGE,2025-092L,LEO
STARLINK-34060,63815.0,US,2025-05-04,2025.0,AFETR,94.26,43.0,485.0,481.0,LARGE,2025-092M,LEO
STARLINK-34058,63818.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-092Q,LEO
STARLINK-34055,63819.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,483.0,LARGE,2025-092R,LEO
STARLINK-34094,63822.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092U,LEO
STARLINK-34043,63823.0,US,2025-05-04,2025.0,AFETR,94.27,43.01,484.0,482.0,LARGE,2025-092V,LEO
STARLINK-33874,63825.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,483.0,LARGE,2025-092X,LEO
STARLINK-33889,63829.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-092AB,LEO
STARLINK-33978,63832.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-092AE,LEO
STARLINK-33940,63831.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092AD,LEO
STARLINK-34091,63808.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092E,LEO
STARLINK-33891,63827.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092Z,LEO
STARLINK-34047,63821.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092T,LEO
STARLINK-34025,63824.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-092W,LEO
STARLINK-33781,63826.0,US,2025-05-04,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-092Y,LEO
STARLINK-33882,63788.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091P,LEO
STARLINK-33923,63786.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091M,LEO
STARLINK-33900,63800.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091AB,LEO
STARLINK-33930,63776.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091B,LEO
STARLINK-33916,63792.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091T,LEO
STARLINK-33712,63797.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091Y,LEO
STARLINK-33846,63780.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091F,LEO
STARLINK-33883,63781.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091G,LEO
STARLINK-33951,63803.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091AD,LEO
STARLINK-33869,63790.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091R,LEO
STARLINK-33827,63798.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091Z,LEO
STARLINK-33947,63787.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091N,LEO
STARLINK-33975,63802.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091AC,LEO
STARLINK-33935,63791.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091S,LEO
STARLINK-33911,63777.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091C,LEO
STARLINK-33932,63775.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091A,LEO
STARLINK-33938,63778.0,US,2025-05-02,2025.0,AFETR,94.26,43.0,485.0,481.0,LARGE,2025-091D,LEO
STARLINK-33881,63779.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091E,LEO
STARLINK-33842,63782.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,485.0,482.0,LARGE,2025-091H,LEO
STARLINK-33892,63783.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-091J,LEO
STARLINK-33933,63784.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,483.0,LARGE,2025-091K,LEO
STARLINK-33906,63785.0,US,2025-05-02,2025.0,AFETR,91.47,43.0,348.0,346.0,LARGE,2025-091L,LEO
STARLINK-33875,63789.0,US,2025-05-02,2025.0,AFETR,94.27,42.99,484.0,482.0,LARGE,2025-091Q,LEO
STARLINK-33925,63793.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-091U,LEO
STARLINK-33870,63794.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,483.0,483.0,LARGE,2025-091V,LEO
STARLINK-33867,63795.0,US,2025-05-02,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-091W,LEO
STARLINK-33918,63796.0,US,2025-05-02,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-091X,LEO
STARLINK-33899,63799.0,US,2025-05-02,2025.0,AFETR,94.26,43.0,484.0,482.0,LARGE,2025-091AA,LEO
STARLINK-11677,63751.0,US,2025-04-29,2025.0,AFETR,91.66,43.0,357.0,356.0,LARGE,2025-089A,LEO
STARLINK-11702,63752.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,354.0,LARGE,2025-089B,LEO
STARLINK-11706,63753.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-089C,LEO
STARLINK-11662,63754.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-089D,LEO
STARLINK-11681,63755.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,357.0,356.0,LARGE,2025-089E,LEO
STARLINK-11688,63756.0,US,2025-04-29,2025.0,AFETR,91.66,43.0,357.0,355.0,LARGE,2025-089F,LEO
STARLINK-11676,63757.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-089G,LEO
STARLINK-11705,63758.0,US,2025-04-29,2025.0,AFETR,91.66,43.0,358.0,354.0,LARGE,2025-089H,LEO
STARLINK-11703,63759.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,354.0,LARGE,2025-089J,LEO
STARLINK-11701,63760.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,359.0,355.0,LARGE,2025-089K,LEO
STARLINK-11699,63762.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,359.0,354.0,LARGE,2025-089M,LEO
STARLINK-11693,63763.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,354.0,LARGE,2025-089N,LEO
STARLINK-33824,63766.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,485.0,481.0,LARGE,2025-089R,LEO
STARLINK-33808,63767.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089S,LEO
STARLINK-33844,63768.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,483.0,LARGE,2025-089T,LEO
STARLINK-33907,63769.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089U,LEO
STARLINK-33841,63771.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,486.0,480.0,LARGE,2025-089W,LEO
BIOMASS,63772.0,ESA,2025-04-29,2025.0,FRGUI,98.12,98.08,670.0,668.0,LARGE,2025-090A,LEO
STARLINK-33884,63770.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089V,LEO
STARLINK-33769,63773.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089X,LEO
STARLINK-11660,63761.0,US,2025-04-29,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-089L,LEO
STARLINK-33760,63764.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089P,LEO
STARLINK-33941,63765.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089Q,LEO
STARLINK-33914,63774.0,US,2025-04-29,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-089Y,LEO
STARLINK-11663,63668.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085E,LEO
STARLINK-11595,63669.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,359.0,354.0,LARGE,2025-085F,LEO
STARLINK-11661,63676.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085N,LEO
STARLINK-33861,63678.0,US,2025-04-28,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-085Q,LEO
STARLINK-33880,63686.0,US,2025-04-28,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-085Y,LEO
HULIANWANG DIGUI-21,63688.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1169.0,1166.0,LARGE,2025-086B,LEO
HULIANWANG DIGUI-24,63691.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1169.0,1166.0,LARGE,2025-086E,LEO
STARLINK-33894,63697.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087A,LEO
STARLINK-33922,63698.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087B,LEO
STARLINK-33919,63699.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087C,LEO
STARLINK-33950,63701.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,475.0,LARGE,2025-087E,LEO
STARLINK-33939,63702.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087F,LEO
STARLINK-33868,63703.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087G,LEO
STARLINK-33920,63710.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087P,LEO
STARLINK-33580,63711.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087Q,LEO
STARLINK-33783,63712.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,475.0,LARGE,2025-087R,LEO
STARLINK-33725,63717.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,475.0,LARGE,2025-087W,LEO
STARLINK-33641,63718.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087X,LEO
STARLINK-33727,63719.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087Y,LEO
STARLINK-33774,63721.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,475.0,LARGE,2025-087AA,LEO
STARLINK-33767,63722.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087AB,LEO
KUIPER-00009,63725.0,US,2025-04-28,2025.0,AFETR,97.07,51.9,621.0,615.0,LARGE,2025-088B,LEO
KUIPER-00012,63728.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088E,LEO
KUIPER-00013,63729.0,US,2025-04-28,2025.0,AFETR,97.3,51.91,630.0,629.0,LARGE,2025-088F,LEO
HULIANWANG DIGUI-28,63695.0,PRC,2025-04-28,2025.0,WSC,108.73,86.5,1169.0,1166.0,LARGE,2025-086J,LEO
KUIPER-00028,63741.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088T,LEO
KUIPER-00010,63726.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088C,LEO
KUIPER-00014,63730.0,US,2025-04-28,2025.0,AFETR,97.05,51.9,618.0,617.0,LARGE,2025-088G,LEO
KUIPER-00031,63744.0,US,2025-04-28,2025.0,AFETR,97.03,51.9,617.0,616.0,LARGE,2025-088W,LEO
STARLINK-33840,63682.0,US,2025-04-28,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-085U,LEO
KUIPER-00025,63739.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088R,LEO
KUIPER-00037,63749.0,US,2025-04-28,2025.0,AFETR,97.07,51.9,619.0,618.0,LARGE,2025-088AB,LEO
KUIPER-00020,63735.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088M,LEO
KUIPER-00035,63748.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088AA,LEO
KUIPER-00011,63727.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088D,LEO
STARLINK-33850,63679.0,US,2025-04-28,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-085R,LEO
STARLINK-33887,63680.0,US,2025-04-28,2025.0,AFETR,94.27,43.0,484.0,482.0,LARGE,2025-085S,LEO
KUIPER-00032,63745.0,US,2025-04-28,2025.0,AFETR,93.59,51.87,453.0,447.0,LARGE,2025-088X,LEO
HULIANWANG DIGUI-22,63689.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1169.0,1166.0,LARGE,2025-086C,LEO
HULIANWANG DIGUI-20,63687.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1169.0,1166.0,LARGE,2025-086A,LEO
KUIPER-00038,63750.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088AC,LEO
HULIANWANG DIGUI-23,63690.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1169.0,1166.0,LARGE,2025-086D,LEO
HULIANWANG DIGUI-26,63693.0,PRC,2025-04-28,2025.0,WSC,108.73,86.51,1170.0,1166.0,LARGE,2025-086G,LEO
KUIPER-00034,63747.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088Z,LEO
KUIPER-00015,63731.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088H,LEO
KUIPER-00024,63738.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088Q,LEO
KUIPER-00030,63743.0,US,2025-04-28,2025.0,AFETR,97.3,51.9,630.0,629.0,LARGE,2025-088V,LEO
STARLINK-11672,63665.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085B,LEO
STARLINK-11664,63666.0,US,2025-04-28,2025.0,AFETR,90.79,43.0,320.0,306.0,LARGE,2025-085C,LEO
STARLINK-11666,63667.0,US,2025-04-28,2025.0,AFETR,91.66,43.0,358.0,354.0,LARGE,2025-085D,LEO
STARLINK-11599,63670.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085G,LEO
STARLINK-11603,63671.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085H,LEO
STARLINK-11644,63672.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,357.0,355.0,LARGE,2025-085J,LEO
STARLINK-11634,63673.0,US,2025-04-28,2025.0,AFETR,91.67,43.0,358.0,355.0,LARGE,2025-085K,LEO
STARLINK-11656,63674.0,US,2025-04-28,2025.0,AFETR,91.66,43.01,361.0,352.0,LARGE,2025-085L,LEO
STARLINK-11655,63675.0,US,2025-04-28,2025.0,AFETR,91.66,43.0,359.0,353.0,LARGE,2025-085M,LEO
STARLINK-33851,63683.0,US,2025-04-28,2025.0,AFETR,90.53,43.0,302.0,299.0,LARGE,2025-085V,LEO
STARLINK-33853,63684.0,US,2025-04-28,2025.0,AFETR,94.26,43.0,485.0,480.0,LARGE,2025-085W,LEO
HULIANWANG DIGUI-27,63694.0,PRC,2025-04-28,2025.0,WSC,108.73,86.5,1169.0,1166.0,LARGE,2025-086H,LEO
STARLINK-33908,63700.0,US,2025-04-28,2025.0,AFWTR,94.1,53.16,476.0,474.0,LARGE,2025-087D,LEO
STARLINK-33937,63704.0,US,2025-04-28,2025.0,AFWTR,94.1,53.16,476.0,474.0,LARGE,2025-087H,LEO
STARLINK-33848,63705.0,US,2025-04-28,2025.0,AFWTR,94.11,53.16,476.0,474.0,LARGE,2025-087J,LEO
